category,user,tweet,time
tax,alanmoore1967,@Dudleygirl79 @MarcherLord1 @Minorcomplaint Because we had to cut the jobless total to over time increase tax reven… https://t.co/Duc9B845E2,Fri May 12 17:45:55 +0000 2017
tax,PoliticalThink7,"@scottjames1981 This really is total bollocks, that speaks for itself. They are not true at all. May doesn't want t… https://t.co/cllg6B85I9",Fri May 12 17:45:54 +0000 2017
tax,ddsquared,"RT @RoguePOTUSStaff: As we previously explained, the tax returns will not show Russian connections. The devil is in the details, not the co…",Fri May 12 17:45:54 +0000 2017
tax,scotchnutz,"RT @DebFreedomVoice: ⚡️Breaking by @AP @realDonaldTrump lawyer: TAX RETURN FROM PAST 10 yrs SHOW NO ""income of any type from RUSSIAN source…",Fri May 12 17:45:53 +0000 2017
tax,SandruSom,"RT @CooleyWill: @RealDLHughley Trumps warns Former FBI director he has tapes, I'm hoping Comey says fine I've talked to the IRS we have you…",Fri May 12 17:45:53 +0000 2017
tax,wurtzebach,"RT @JonMurray: Affordable housing developers ""fighting like crazy"" to pencil out projects following drop in tax cr… https://t.co/Q0rxYOIV0C…",Fri May 12 17:45:53 +0000 2017
tax,DonaldGoodwinSr,"RT @FoxNews: Ex-Rep. Corrine Brown guilty on fraud, tax evasion charges https://t.co/EjzxM0qogE",Fri May 12 17:45:51 +0000 2017
tax,WHENinROME77,"RT @jacksnowknows: 🚨Call Your Rep &amp; Senators🚨Support #HR305, #S26 ""The Presidential Tax Transparency Act"" #TrumpTaxReturns https://t.co/SUu…",Fri May 12 17:45:50 +0000 2017
tax,AlstonTara,RT @AdamsFlaFan: Trump's lawyer hilariously confirms: Trump's tax returns show income from Russian sources https://t.co/WT3M2aJKuh,Fri May 12 17:45:50 +0000 2017
tax,stavroulaber,"Trump lawyer: Tax returns from past 10 years show no ""income of any type from Russian sources,"" with few exceptions. https://t.co/EFf2es994C",Fri May 12 17:45:49 +0000 2017
tax,FoxPrintsArt,"RT @mattmfm: What kind of man would idly stand by as our democratic institutions are weakened, just so he can give tax cuts to the rich?

P…",Fri May 12 17:45:49 +0000 2017
tax,M_Montalvo_2011,"RT @JackPosobiec: BREAKING: Trump lawyer: Tax returns from past 10 years show no ""income of any type from Russian sources""",Fri May 12 17:45:48 +0000 2017
tax,ReferralKings,Trump's lawyers say tax returns show little income from Russian sources https://t.co/m6gc6jYVre,Fri May 12 17:45:48 +0000 2017
tax,luve6loveme,"RT @AP: BREAKING: Trump lawyer: Tax returns from past 10 years show no ""income of any type from Russian sources,"" with few exceptions.",Fri May 12 17:45:47 +0000 2017
tax,CallawayBOT,"President Trump's Tax Returns Show Some Income from Russian Sources, Say His Lawyers https://t.co/nGtO2qKWCE #FuckTrump",Fri May 12 17:45:47 +0000 2017
tax,palestininianpr,"RT @BriefcaseMike: #bbcnews: Election returns were ""inaccurate but not dishonest"".Try that one with your tax return or benefit claim folks!…",Fri May 12 17:45:46 +0000 2017
tax,holmanland,RT @BraddJaffy: “The lawyers did not release copies of Trump's tax returns so The Associated Press cannot independently verify their conclu…,Fri May 12 17:45:46 +0000 2017
tax,rtiindiapy,"""Donald Trump's lawyers say tax returns show little income from Russian sources https://t.co/avCxlrPylB https://t.co/vbAtlZr6hD""",Fri May 12 17:45:45 +0000 2017
tax,realmtd,Trump's lawyer hilariously confirms: Trump's tax returns show income from Russian sources https://t.co/aA0uuOMsD4,Fri May 12 17:45:45 +0000 2017
tax,vijayahir360,RT @republic: Super Exclusive: Republic TV accesses Gandhi tax probe papers #GandhiPapers https://t.co/YNZPS6vQ9e,Fri May 12 17:45:45 +0000 2017
tax,NitinchandraPat,"@uddhavthackeray To protect fiscal federalism, Maharashtra will empower it's #SGST department for One Nation, One Tax, One Cadre. #One Cadre",Fri May 12 17:45:44 +0000 2017
tax,ErinOfAlaska,"RT @RoguePOTUSStaff: As we previously explained, the tax returns will not show Russian connections. The devil is in the details, not the co…",Fri May 12 17:45:44 +0000 2017
tax,caitiecait21,"RT @JoyAnnReid: How Hill Republicans view Trump:  We need our asset out there every day barnstorming for tax reform, health care."" https://…",Fri May 12 17:45:44 +0000 2017
tax,renukadyan08,"RT @Swamy39: Why no MSM reporting the censure of the Delhi HC when they told the Congi counsels: ""Dont be arrogant. Go face the Income Tax…",Fri May 12 17:45:43 +0000 2017
tax,Bay_St_Wiseguy,"RT @trish_regan: Well, there goes that #ConspiracyTheory #Trump lawyer says tax returns show no income from #Russia https://t.co/AK3Vf25QMk",Fri May 12 17:45:43 +0000 2017
tax,gaurd64,RT @mattzarb: Labour policies will be funded by tax on the wealthiest and corporations. Not £4k from each family as the Daily Mail's report…,Fri May 12 17:45:42 +0000 2017
tax,Kaokatt,"After it being Over a Month of Solid Work, I Finally have a couple of spare hours to Fill out my Tax Forms...  🤔(1 of 2)",Fri May 12 17:45:42 +0000 2017
tax,jrzjrz28,RT @republic: Super Exclusive: Republic TV accesses Gandhi tax probe papers #GandhiPapers https://t.co/YNZPS6vQ9e,Fri May 12 17:45:42 +0000 2017
tax,POff101,RT @AP: The Latest: Lawyers say review of President Trump's tax returns show he had no income from Russian sources. https://t.co/OKH5qIusjp,Fri May 12 17:45:40 +0000 2017
tax,BobHausvik,"RT @TwitterMoments: Trump's lawyer told @AP that his tax returns show no income from Russian sources, ""with few exceptions."" https://t.co/g…",Fri May 12 17:45:39 +0000 2017
tax,spalaparty,"RT @SouleFacts: National Herald case: BJP hails Delhi HC's refusal to stay IT probe, asks Gandhis to cooperate with tax authorities  https:…",Fri May 12 17:45:38 +0000 2017
tax,predawearsprada,"RT @TwitterMoments: Trump's lawyer told @AP that his tax returns show no income from Russian sources, ""with few exceptions."" https://t.co/g…",Fri May 12 17:45:38 +0000 2017
tax,mamaraquel,"RT @JoyAnnReid: How Hill Republicans view Trump:  We need our asset out there every day barnstorming for tax reform, health care."" https://…",Fri May 12 17:45:38 +0000 2017
tax,AlphaOblivion7,"RT @AP: BREAKING: Trump lawyer: Tax returns from past 10 years show no ""income of any type from Russian sources,"" with few exceptions.",Fri May 12 17:45:37 +0000 2017
tax,AuthorKimberley,RT @co_rapunzel4: McConnell defends Trump firing #Comey so he can slash healthcare for millions. #GOP-Greedy Old Pricks  https://t.co/3mnrj…,Fri May 12 17:45:37 +0000 2017
tax,fred_burton15,"RT @JoyAnnReid: How Hill Republicans view Trump:  We need our asset out there every day barnstorming for tax reform, health care."" https://…",Fri May 12 17:45:37 +0000 2017
tax,MarkopoloXYZ,RT @rgaudet99: @russchoma We really need to see his kids tax returns to the way he's got all his business setup (and kids-in-law) &amp; their i…,Fri May 12 17:45:36 +0000 2017
tax,todd__young,@MarkYoungTruth @chuckwoolery They have to find more &amp; more creative ways to hide taxes - its how VAT tax was born… https://t.co/G9QOY89QVD,Fri May 12 17:45:36 +0000 2017
tax,almacy,"Just received a phone call from someone claiming to be from the IRS re: lawsuit against me. Nice try, scammers! https://t.co/OZQ5UihZKQ",Fri May 12 17:45:36 +0000 2017
