category,user,tweet,time
government,roopavive,RT @MaxineWaters: UK was given details of alleged contacts between Trump campaign and Moscow https://t.co/On6AEMcEOn,Sat Apr 29 21:23:42 +0000 2017
government,yceek,America Rising PAC Releases Ad Highlighting Democratic Partys Race to the Bottom https://t.co/YLhAOOmCNx,Sat Apr 29 21:23:42 +0000 2017
government,EagleKeeper15,"RT @charliekirk11: 100 days ago a new message, leader, &amp; movement took the Oval Office! A government FOR the people BY the people. This is…",Sat Apr 29 21:23:41 +0000 2017
government,_negricano,@pitbullmomof4 @silentenigma9 @Shana_Jabri @smerf44 @MarkESutter @JJ_Glanton @Vickie627 @anniemal @ArmyofKek… https://t.co/5KfbzHVvTX,Sat Apr 29 21:23:40 +0000 2017
government,celticheart1225,"RT @GeorgeTakei: Donald calls our system of government ""archaic"" &amp; ""bad for our country."" Literally blaming the founding fathers for his fa…",Sat Apr 29 21:23:39 +0000 2017
government,earthling_megan,@katharinepogson But tories actually kill people with government cuts,Sat Apr 29 21:23:39 +0000 2017
government,jenkind11,"@PrisonPlanet We still have a conservative government, though. The Leftists are just in the media.",Sat Apr 29 21:23:39 +0000 2017
government,Road_Products,My reading of history convinces me that most bad government results from too much government.  -Thomas Jefferson,Sat Apr 29 21:23:38 +0000 2017
government,Annunaki050396,"@realDonaldTrump They would do anything to be able to kill me off
The problem is
The real government
They are afrai… https://t.co/1DWopFYlIO",Sat Apr 29 21:23:38 +0000 2017
government,shandydann,"RT @GeorgeTakei: Donald calls our system of government ""archaic"" &amp; ""bad for our country."" Literally blaming the founding fathers for his fa…",Sat Apr 29 21:23:38 +0000 2017
government,naijcom,REVEALED: How suspended NIA boss Oke hid Ikoyi cash from Buhari https://t.co/lbo1dFnZ7y https://t.co/CUKBdwXs3z,Sat Apr 29 21:23:37 +0000 2017
government,alimdad,"Civil supremacy?
Sindh me 18th ammendments, elected Government Constitutional Rights , Gas And water rights ka jana… https://t.co/HdHchOeEc7",Sat Apr 29 21:23:37 +0000 2017
